Linux 4.13.0-37-generic (darek) 	05/06/2018 	_x86_64_	(4 CPU)

09:55:55 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:28:19 PM     all      0.13      0.13      0.88      0.00      0.00     98.87
11:28:21 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:28:23 PM     all      0.00      0.25      0.12      0.25      0.00     99.38
11:28:25 PM     all      0.12      0.25      0.12      0.00      0.00     99.50
11:28:27 PM     all      0.00      0.13      0.25      0.00      0.00     99.62
11:28:29 PM     all      0.00      0.00      1.00      0.13      0.00     98.87
11:28:31 PM     all      0.00      0.12      0.25      0.00      0.00     99.62
11:28:33 PM     all      0.00      0.13      0.25      0.00      0.00     99.62
11:28:35 PM     all      0.12      0.12      0.12      0.25      0.00     99.38
11:28:37 PM     all      0.12      0.00      0.38      0.88      0.00     98.62
11:28:39 PM     all      0.00      0.13      1.00      0.25      0.00     98.62
11:28:41 PM     all      0.13      0.13      0.13      0.00      0.00     99.62
11:28:43 PM     all      0.12      0.12      0.37      0.00      0.00     99.38
11:28:45 PM     all      0.00      0.13      0.25      0.25      0.00     99.37
11:28:47 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:28:49 PM     all      0.00      0.25      1.00      0.00      0.00     98.75
11:28:51 PM     all      0.13      0.13      0.00      0.38      0.00     99.37
11:28:53 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:28:55 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:28:57 PM     all      0.13      0.13      0.13      0.25      0.00     99.37
11:28:59 PM     all      0.00      0.00      0.88      0.00      0.00     99.12
11:29:01 PM     all      0.25      0.25      0.25      0.75      0.00     98.50
11:29:03 PM     all      0.00      0.13      0.25      0.00      0.00     99.62
11:29:05 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:29:07 PM     all      0.00      0.25      0.13      0.25      0.00     99.37
11:29:09 PM     all      0.00      0.13      1.00      0.00      0.00     98.87
11:29:11 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:29:13 PM     all      0.00      0.13      0.13      0.38      0.00     99.37
11:29:15 PM     all      0.00      0.25      0.25      0.00      0.00     99.50
11:29:17 PM     all      0.00      0.25      0.00      0.00      0.00     99.75
11:29:19 PM     all      0.00      0.13      0.25      0.13      0.00     99.50
11:29:21 PM     all      0.00      0.00      0.88      0.13      0.00     99.00
11:29:23 PM     all      0.00      0.12      0.25      0.00      0.00     99.62
11:29:25 PM     all      0.00      0.13      0.13      0.38      0.00     99.37
11:29:27 PM     all      0.00      0.12      0.38      0.00      0.00     99.50
11:29:29 PM     all      0.37      0.12      0.37      0.25      0.00     98.88
11:29:31 PM     all      0.00      0.12      1.12      0.00      0.00     98.75
11:29:33 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:29:35 PM     all      0.00      0.25      0.12      0.25      0.00     99.38
11:29:37 PM     all      0.00      0.25      0.13      0.00      0.00     99.62
11:29:39 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:29:41 PM     all      0.12      0.12      1.00      0.25      0.00     98.50
11:29:43 PM     all      0.00      0.25      0.25      0.00      0.00     99.50
11:29:45 PM     all      0.25      0.13      0.25      0.00      0.00     99.37
11:29:47 PM     all      0.13      0.13      0.13      0.00      0.00     99.62
11:29:49 PM     all      0.00      0.25      0.25      0.12      0.00     99.38
11:29:51 PM     all      0.25      0.13      0.88      0.00      0.00     98.75
11:29:53 PM     all      0.12      0.12      0.25      0.00      0.00     99.50
11:29:55 PM     all      0.00      0.12      0.38      0.00      0.00     99.50
11:29:57 PM     all      0.00      0.13      0.25      0.13      0.00     99.50
11:29:59 PM     all      0.00      0.00      0.25      0.25      0.00     99.50
11:30:01 PM     all      0.88      0.13      1.00      1.25      0.00     96.74
11:30:03 PM     all      0.13      0.13      0.25      0.63      0.00     98.87
11:30:05 PM     all      0.13      0.13      0.13      0.00      0.00     99.62
11:30:07 PM     all      0.13      0.13      0.13      0.25      0.00     99.37
11:30:09 PM     all      0.13      0.13      0.25      0.00      0.00     99.50
11:30:11 PM     all      0.38      0.13      0.88      0.00      0.00     98.62
11:30:13 PM     all      0.00      0.00      0.38      0.38      0.00     99.25
11:30:15 PM     all      0.00      0.00      0.37      0.00      0.00     99.63
11:30:17 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:30:19 PM     all      0.00      0.25      0.13      0.25      0.00     99.37
11:30:21 PM     all      0.00      0.25      0.88      0.13      0.00     98.75
11:30:23 PM     all      0.12      0.12      0.25      0.00      0.00     99.50
11:30:25 PM     all      0.00      0.13      1.00      0.50      0.00     98.37
11:30:27 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:30:29 PM     all      0.00      0.12      0.25      0.12      0.00     99.50
11:30:31 PM     all      0.12      0.12      1.00      0.75      0.00     98.00
11:30:33 PM     all      0.00      0.00      0.38      0.00      0.00     99.62
11:30:35 PM     all      0.00      0.12      0.25      0.50      0.00     99.12
11:30:37 PM     all      0.00      0.25      0.13      0.00      0.00     99.62
11:30:39 PM     all      0.13      0.13      0.13      0.00      0.00     99.62
11:30:41 PM     all      0.00      0.25      0.13      0.13      0.00     99.50
11:30:43 PM     all      0.00      0.00      1.00      0.13      0.00     98.87
11:30:45 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:30:47 PM     all      0.00      0.13      0.25      0.38      0.00     99.25
11:30:49 PM     all      0.00      0.25      0.13      0.00      0.00     99.62
11:30:51 PM     all      0.13      0.13      0.13      0.00      0.00     99.62
11:30:53 PM     all      0.00      0.25      0.88      0.25      0.00     98.62
11:30:55 PM     all      0.00      0.00      0.25      0.00      0.00     99.75
11:30:57 PM     all      0.00      0.25      0.37      0.12      0.00     99.25
11:30:59 PM     all      0.00      0.13      0.13      0.25      0.00     99.50
11:31:01 PM     all      0.38      0.13      0.25      0.88      0.00     98.37
11:31:03 PM     all      0.00      0.13      1.00      0.00      0.00     98.87
11:31:05 PM     all      0.00      0.00      0.38      0.00      0.00     99.62
11:31:07 PM     all      0.12      0.38      0.12      0.50      0.00     98.88
11:31:09 PM     all      0.00      0.25      0.13      0.00      0.00     99.62
11:31:11 PM     all      0.00      0.25      0.13      0.00      0.00     99.62
11:31:13 PM     all      0.00      0.00      0.88      0.38      0.00     98.75
11:31:15 PM     all      0.00      0.25      0.25      0.00      0.00     99.50
11:31:17 PM     all      1.00      0.25      0.50      0.00      0.00     98.25
11:31:19 PM     all      0.00      0.13      0.13      0.25      0.00     99.50
11:31:21 PM     all      0.00      0.13      0.25      0.00      0.00     99.62
11:31:23 PM     all      0.13      0.25      0.75      0.00      0.00     98.87
11:31:25 PM     all      0.12      0.25      0.12      0.38      0.00     99.12
11:31:27 PM     all      1.00      0.13      0.50      0.00      0.00     98.37
11:31:29 PM     all      1.25      0.12      0.62      0.00      0.00     98.00
11:31:31 PM     all      1.13      0.13      0.13      0.25      0.00     98.37
11:31:33 PM     all      1.00      0.12      1.25      0.12      0.00     97.51
11:31:35 PM     all      0.00      0.50      0.25      0.00      0.00     99.25
11:31:37 PM     all      0.13      0.13      0.25      0.75      0.00     98.75
11:31:39 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:31:41 PM     all      0.25      0.12      0.25      0.12      0.00     99.25
11:31:43 PM     all      0.00      0.13      0.88      0.25      0.00     98.75
11:31:45 PM     all      0.25      0.13      0.25      0.00      0.00     99.37
11:31:47 PM     all      0.12      0.00      0.25      0.12      0.00     99.50
11:31:49 PM     all      0.13      0.00      0.13      0.25      0.00     99.50
11:31:51 PM     all      0.00      0.13      0.00      0.00      0.00     99.87
11:31:53 PM     all      0.00      0.25      1.00      0.00      0.00     98.75
11:31:55 PM     all      0.00      0.00      0.25      0.38      0.00     99.38
11:31:57 PM     all      0.12      0.12      0.50      0.00      0.00     99.25
11:31:59 PM     all      0.00      0.13      0.13      0.00      0.00     99.75
11:32:01 PM     all      0.13      0.13      0.25      1.13      0.00     98.37
11:32:03 PM     all      0.00      0.13      0.25      0.00      0.00     99.62
11:32:05 PM     all      0.12      0.00      0.88      0.00      0.00     99.00
11:32:07 PM     all      0.00      0.25      0.88      0.00      0.00     98.87
11:32:09 PM     all      0.12      0.12      0.25      0.12      0.00     99.38
11:32:11 PM     all      3.90      0.25      3.27      6.80      0.00     85.77
11:32:13 PM     all      4.42      6.44      4.92     18.18      0.00     66.04
11:32:15 PM     all      4.96      0.51      5.22     16.92      0.00     72.39
11:32:17 PM     all      5.70      0.38      6.59     13.18      0.00     74.14
11:32:19 PM     all      7.70      0.38      5.68     15.15      0.00     71.09
11:32:21 PM     all      6.19      0.63      6.31     15.40      0.00     71.46
11:32:23 PM     all      7.25      0.25      6.49     14.12      0.00     71.88
11:32:25 PM     all      7.77      0.38      7.13     15.16      0.00     69.55
11:32:27 PM     all      8.01      0.64      5.97     15.12      0.00     70.27
11:32:29 PM     all      8.10      0.38      7.47     12.66      0.00     71.39
11:32:31 PM     all      9.80      0.51      8.27     13.10      0.00     68.32
11:32:33 PM     all     10.52      0.38      6.84     14.20      0.00     68.06
11:32:35 PM     all     11.34      0.51      7.90     12.74      0.00     67.52
11:32:37 PM     all     11.44      0.38      7.50     13.72      0.00     66.96
11:32:39 PM     all     11.18      0.51      8.64     12.96      0.00     66.71
11:32:41 PM     all     11.91      0.38      8.87     12.93      0.00     65.91
11:32:43 PM     all     10.52      0.51      7.35     18.63      0.00     62.99
11:32:45 PM     all     12.44      0.63      8.63     13.20      0.00     65.10
11:32:47 PM     all     13.39      0.51      8.42     11.73      0.00     65.94
11:32:49 PM     all     13.23      0.64      8.27     12.72      0.00     65.14
11:32:51 PM     all     13.90      0.38      8.55     12.50      0.00     64.67
11:32:53 PM     all     14.47      0.51      8.76     13.20      0.00     63.07
11:32:55 PM     all     15.57      0.38     10.63     11.90      0.00     61.52
11:32:57 PM     all     13.76      0.51     10.32     12.36      0.00     63.06
11:32:59 PM     all     16.20      0.64      9.31     12.63      0.00     61.22
11:33:01 PM     all     15.45      0.51     10.09     12.26      0.00     61.69
11:33:03 PM     all     16.24      0.38      9.39     12.94      0.00     61.04
11:33:05 PM     all     17.68      0.63     11.24     11.24      0.00     59.22
11:33:07 PM     all     16.62      0.63     11.42     11.93      0.00     59.39
11:33:09 PM     all     14.34      0.13     20.05      4.57      0.00     60.91
11:33:11 PM     all      8.41      0.25      5.27      0.13      0.00     85.95
11:33:13 PM     all      9.02      0.13      4.64      0.00      0.00     86.22
11:33:15 PM     all      9.54      0.13      5.27      0.63      0.00     84.44
11:33:17 PM     all      8.58      0.13      4.79      0.00      0.00     86.51
11:33:19 PM     all      9.45      0.25      7.05      0.25      0.00     83.00
11:33:21 PM     all      9.07      0.38     24.81      0.00      0.00     65.74
11:33:23 PM     all      9.15      0.13      4.64      0.00      0.00     86.09
11:33:25 PM     all      9.52      0.13      5.01      0.25      0.00     85.09
11:33:27 PM     all      9.84      0.25      4.86      0.00      0.00     85.06
11:33:29 PM     all      9.18      0.25      4.15      1.01      0.00     85.41
11:33:31 PM     all      9.26      0.25      4.63      0.00      0.00     85.86
11:33:33 PM     all      9.30      0.25      4.15      0.00      0.00     86.31
11:33:35 PM     all      8.55      0.25      4.40      0.88      0.00     85.91
11:33:37 PM     all      8.89      0.13      5.63      0.13      0.00     85.23
11:33:39 PM     all      9.26      0.25      4.88      0.13      0.00     85.48
11:33:41 PM     all      8.34      0.25      4.68      0.76      0.00     85.97
11:33:43 PM     all      9.51      0.13      4.38      0.00      0.00     85.98
11:33:45 PM     all      9.45      0.13      3.78      0.38      0.00     86.27
11:33:47 PM     all      9.38      0.12      5.50      0.00      0.00     85.00
11:33:49 PM     all      9.41      0.25      4.64      0.00      0.00     85.70
11:33:51 PM     all      9.81      0.25      3.27      0.13      0.00     86.54
11:33:53 PM     all      9.47      0.25      3.54      0.00      0.00     86.74
11:33:55 PM     all      8.86      0.00      4.74      0.00      0.00     86.39
11:33:57 PM     all      9.79      0.38      4.77      0.13      0.00     84.94
11:33:59 PM     all      9.32      0.13      4.53      0.00      0.00     86.02
11:34:01 PM     all      9.15      0.13      4.39      0.00      0.00     86.34
11:34:03 PM     all      9.64      0.38      4.26      0.88      0.00     84.86
11:34:05 PM     all      8.47      0.00      4.42      0.00      0.00     87.10
11:34:07 PM     all      9.17      0.25      5.15      0.25      0.00     85.18
11:34:09 PM     all      9.75      0.25      4.12      0.00      0.00     85.88
11:34:11 PM     all      8.70      0.00      4.92      0.00      0.00     86.38
11:34:13 PM     all      9.25      0.12      4.62      0.38      0.00     85.62
11:34:15 PM     all      9.94      0.25      3.40      0.00      0.00     86.42
11:34:17 PM     all      9.14      0.25      5.26      0.00      0.00     85.36
11:34:19 PM     all      9.32      0.25      3.90      0.13      0.00     86.40
11:34:21 PM     all      9.16      0.25      4.77      0.13      0.00     85.70
11:34:23 PM     all      8.83      0.13      4.16      0.00      0.00     86.89
11:34:25 PM     all      9.40      0.38      4.26      0.25      0.00     85.71
11:34:27 PM     all      9.10      0.25      5.18      0.00      0.00     85.46
11:34:29 PM     all      9.58      0.13      3.78      0.00      0.00     86.51
11:34:31 PM     all      9.41      0.25      4.27      0.25      0.00     85.82
11:34:33 PM     all      9.17      0.25      4.40      0.00      0.00     86.18
11:34:35 PM     all      9.16      0.25      4.52      0.00      0.00     86.07
11:34:37 PM     all      8.61      0.25      5.87      0.50      0.00     84.77
11:34:39 PM     all      8.93      0.25      4.53      0.00      0.00     86.29
11:34:41 PM     all     10.01      0.13      3.88      0.13      0.00     85.86
11:34:43 PM     all      9.40      0.38      4.01      0.00      0.00     86.22
11:34:45 PM     all      8.29      0.13      5.28      0.00      0.00     86.31
11:34:47 PM     all      9.03      0.13      5.27      0.50      0.00     85.07
11:34:49 PM     all      9.42      0.13      4.40      0.00      0.00     86.06
11:34:51 PM     all      9.33      0.25      4.16      0.00      0.00     86.25
11:34:53 PM     all      8.68      0.38     17.61      0.25      0.00     73.08
11:34:55 PM     all      9.50      0.12     14.88      0.00      0.00     75.50
11:34:57 PM     all      8.81      0.13      4.78      0.00      0.00     86.29
11:34:59 PM     all      8.86      0.25      4.81      0.13      0.00     85.95
11:35:01 PM     all     10.03      0.25      3.88      0.63      0.00     85.21
11:35:03 PM     all      9.46      0.13      4.29      0.00      0.00     86.13
11:35:05 PM     all      8.93      0.25      4.40      0.00      0.00     86.42
11:35:07 PM     all      9.43      0.25      3.65      0.25      0.00     86.42
11:35:09 PM     all      9.16      0.25      5.40      0.00      0.00     85.19
11:35:11 PM     all      8.78      0.25      4.52      0.00      0.00     86.45
11:35:13 PM     all      9.10      0.13      4.42      0.13      0.00     86.22
11:35:15 PM     all      9.26      0.25      4.63      0.00      0.00     85.86
11:35:17 PM     all      9.09      0.25      3.91      0.00      0.00     86.74
11:35:19 PM     all      9.52      0.25      5.14      0.13      0.00     84.96
11:35:21 PM     all      9.07      0.13      4.28      0.00      0.00     86.52
11:35:23 PM     all      9.57      0.25      3.78      0.00      0.00     86.40
11:35:25 PM     all      9.43      0.13      4.03      0.25      0.00     86.16
11:35:27 PM     all      9.90      0.13      4.01      0.00      0.00     85.96
11:35:29 PM     all      8.55      0.25      5.41      0.00      0.00     85.79
11:35:31 PM     all      8.82      0.25      4.66      0.25      0.00     86.02
11:35:33 PM     all      9.79      0.13      4.14      0.13      0.00     85.82
11:35:35 PM     all      9.42      0.25      3.89      0.13      0.00     86.31
11:35:37 PM     all      9.06      0.13      4.53      0.00      0.00     86.29
11:35:39 PM     all      9.86      0.25      4.87      0.12      0.00     84.89
11:35:41 PM     all      8.95      0.13      4.16      0.25      0.00     86.51
11:35:43 PM     all      9.54      0.25      4.14      0.00      0.00     86.07
11:35:45 PM     all      9.54      0.25      4.02      0.00      0.00     86.20
11:35:47 PM     all      9.24      0.25      3.54      0.25      0.00     86.71
11:35:49 PM     all      8.55      0.13      5.66      0.00      0.00     85.66
11:35:51 PM     all      8.83      0.13      4.29      0.00      0.00     86.76
11:35:53 PM     all      8.83      0.25      4.16      0.13      0.00     86.63
11:35:55 PM     all      9.54      0.38      3.89      0.00      0.00     86.20
11:35:57 PM     all      9.51      0.50     23.78      0.00      0.00     66.21
11:35:59 PM     all      8.34      0.13      9.73      0.63      0.00     81.16
11:36:01 PM     all      9.26      0.25      4.63      0.88      0.00     84.98
11:36:03 PM     all      8.72      0.25      4.30      0.00      0.00     86.73
11:36:05 PM     all      9.54      0.25      4.77      0.00      0.00     85.45
11:36:07 PM     all      8.43      0.25      4.78      0.25      0.00     86.29
11:36:09 PM     all      8.81      0.13     24.03      0.00      0.00     67.04
11:36:11 PM     all      9.01      0.75     10.01      0.00      0.00     80.23
11:36:13 PM     all      8.83      0.13      4.16      0.13      0.00     86.76
11:36:15 PM     all      9.76      0.13      4.38      0.13      0.00     85.61
11:36:17 PM     all      8.42      0.13      4.90      0.00      0.00     86.56
11:36:19 PM     all     10.01      0.25      4.13      0.25      0.00     85.36
11:36:21 PM     all      8.66      0.25      5.27      0.00      0.00     85.82
11:36:23 PM     all      9.31      0.25      4.40      0.75      0.00     85.28
11:36:25 PM     all      8.78      0.13      4.64      0.00      0.00     86.45
11:36:27 PM     all     10.28      0.13      4.01      0.13      0.00     85.46
11:36:29 PM     all      8.89      0.13      4.88      0.13      0.00     85.98
11:36:31 PM     all      9.01      0.38      5.01      0.00      0.00     85.61
11:36:33 PM     all      9.18      0.00      4.03      0.25      0.00     86.54
11:36:35 PM     all      9.28      0.13      4.02      0.00      0.00     86.57
11:36:37 PM     all      9.82      0.13      4.16      0.00      0.00     85.89
11:36:39 PM     all      9.54      0.25      3.89      0.13      0.00     86.20
11:36:41 PM     all      8.27      0.00      6.14      0.00      0.00     85.59
11:36:43 PM     all      9.36      0.12      4.74      0.00      0.00     85.77
11:36:45 PM     all      9.10      0.25      4.86      0.37      0.00     85.41
11:36:47 PM     all      9.34      0.13      4.29      0.00      0.00     86.24
11:36:49 PM     all      8.73      0.13      4.05      0.00      0.00     87.09
11:36:51 PM     all      9.09      0.25      4.92      0.13      0.00     85.61
11:36:53 PM     all      9.19      0.13      4.41      0.00      0.00     86.27
11:36:55 PM     all      8.81      0.38      4.40      0.00      0.00     86.42
11:36:57 PM     all      9.43      0.25      4.53      0.25      0.00     85.53
11:36:59 PM     all      9.28      0.13      4.39      0.00      0.00     86.20
11:37:01 PM     all     10.10      0.25      4.74      0.00      0.00     84.91
11:37:03 PM     all      9.06      0.00      4.40      0.25      0.00     86.29
11:37:05 PM     all      9.54      0.25      4.52      0.00      0.00     85.70
11:37:07 PM     all      9.32      0.13      4.41      0.38      0.00     85.77
11:37:09 PM     all      9.30      0.25      4.27      0.00      0.00     86.18
11:37:11 PM     all      8.77      0.25      5.14      0.00      0.00     85.84
11:37:13 PM     all     10.49      0.38      6.45      8.47      0.00     74.21
11:37:15 PM     all     10.91      0.51      7.36     11.17      0.00     70.05
11:37:17 PM     all     10.48      0.63      7.45     12.37      0.00     69.07
11:37:19 PM     all     10.52      0.89      7.22     10.01      0.00     71.36
11:37:21 PM     all      8.45      0.51      6.66     11.65      0.00     72.73
11:37:23 PM     all     10.08      0.77      5.48     13.01      0.00     70.66
11:37:25 PM     all      9.40      0.51      6.48     11.82      0.00     71.79
11:37:27 PM     all      8.13      0.51      5.84     11.18      0.00     74.33
11:37:29 PM     all      8.05      0.51      6.39     12.26      0.00     72.80
11:37:31 PM     all      8.05      0.51      8.05     14.18      0.00     69.22
11:37:33 PM     all      6.86      0.51      6.61     11.44      0.00     74.59
11:37:35 PM     all      6.75      0.64      5.10     14.52      0.00     72.99
11:37:37 PM     all      6.45      1.01      6.70     11.88      0.00     73.96
11:37:39 PM     all      6.53      0.64      5.25     13.19      0.00     74.39
11:37:41 PM     all      6.80      0.51      6.55     12.32      0.00     73.81
11:37:43 PM     all      4.87      0.64      6.41     14.62      0.00     73.46
11:37:45 PM     all      6.01      0.51      5.37     12.53      0.00     75.58
11:37:47 PM     all      5.09      0.51      4.45     13.74      0.00     76.21
11:37:49 PM     all      3.94      0.89      4.45     13.85      0.00     76.87
11:37:51 PM     all      2.40      0.38      2.65      5.42      0.00     89.16
11:37:53 PM     all      0.38      0.38      1.13      0.00      0.00     98.12
11:37:55 PM     all      0.00      0.25      0.38      0.25      0.00     99.12
11:37:57 PM     all      0.38      0.00      0.12      0.38      0.00     99.12
11:37:59 PM     all      0.00      0.25      0.38      0.00      0.00     99.37
11:38:01 PM     all      0.13      0.13      0.50      0.25      0.00     99.00
11:38:03 PM     all      0.25      0.25      1.00      0.00      0.00     98.50
11:38:05 PM     all      0.00      0.25      0.38      0.00      0.00     99.37
11:38:07 PM     all      0.00      0.25      0.25      0.38      0.00     99.12
11:38:09 PM     all      0.13      0.25      0.25      0.00      0.00     99.37
11:38:11 PM     all      0.50      0.25      0.13      0.00      0.00     99.12
11:38:13 PM     all      0.00      0.12      1.25      0.38      0.00     98.25
11:38:15 PM     all      0.00      0.13      0.38      0.00      0.00     99.50
11:38:17 PM     all      0.12      0.25      0.38      0.00      0.00     99.25
11:38:19 PM     all      0.00      0.25      0.38      0.25      0.00     99.12
11:38:21 PM     all      0.25      0.25      0.63      0.63      0.00     98.25
11:38:23 PM     all      0.75      0.50      1.25      0.00      0.00     97.50
11:38:25 PM     all      0.00      0.13      0.38      0.00      0.00     99.50
11:38:27 PM     all      0.12      0.50      0.25      0.25      0.00     98.88
11:38:29 PM     all      0.13      0.25      0.25      0.00      0.00     99.37
11:38:31 PM     all      0.12      0.38      0.25      0.25      0.00     99.00
11:38:33 PM     all      0.13      0.25      1.13      0.00      0.00     98.50
11:38:35 PM     all      0.25      0.38      0.38      0.00      0.00     99.00
11:38:37 PM     all      1.25      0.25      0.50      0.50      0.00     97.49
11:38:39 PM     all      0.88      0.38      0.50      0.00      0.00     98.25
11:38:41 PM     all      1.00      0.38      0.50      0.00      0.00     98.12
11:38:43 PM     all      1.13      0.00      1.13      0.25      0.00     97.50
11:38:45 PM     all      0.00      0.38      0.25      0.00      0.00     99.37
11:38:47 PM     all      0.13      0.25      0.25      0.38      0.00     99.00
11:38:49 PM     all      0.13      0.38      0.25      0.00      0.00     99.25
11:38:51 PM     all      0.25      0.12      0.62      0.00      0.00     99.00
11:38:53 PM     all      0.13      0.38      1.13      0.00      0.00     98.37
11:38:55 PM     all      0.00      0.25      1.00      0.00      0.00     98.75
11:38:57 PM     all      0.13      0.25      0.50      0.25      0.00     98.87
11:38:59 PM     all      0.00      0.75      0.25      0.00      0.00     99.00
11:39:01 PM     all      0.25      0.38      0.25      0.00      0.00     99.12
11:39:03 PM     all      0.13      0.38      1.13      0.13      0.00     98.25
11:39:05 PM     all      0.12      0.25      0.38      0.00      0.00     99.25
11:39:07 PM     all      0.00      0.25      0.25      0.00      0.00     99.50
11:39:09 PM     all      0.00      0.38      0.25      0.25      0.00     99.12
11:39:11 PM     all      0.12      0.38      0.50      0.00      0.00     99.00
11:39:13 PM     all      0.13      0.13      0.38      0.00      0.00     99.37
11:39:15 PM     all      0.00      0.13      1.13      0.25      0.00     98.49
11:39:17 PM     all      0.12      0.38      0.38      0.00      0.00     99.12
11:39:19 PM     all      0.00      0.25      0.25      0.25      0.00     99.25
11:39:21 PM     all      0.13      0.25      0.38      0.63      0.00     98.62
11:39:23 PM     all      0.00      0.38      0.25      0.00      0.00     99.37
11:39:25 PM     all      0.25      0.00      0.88      0.00      0.00     98.87
11:39:27 PM     all      0.13      0.25      0.25      0.25      0.00     99.12
11:39:29 PM     all      0.00      0.50      0.12      0.12      0.00     99.25
11:39:31 PM     all      0.00      0.25      0.38      0.00      0.00     99.37
11:39:33 PM     all      0.13      0.25      0.38      0.25      0.00     99.00
11:39:35 PM     all      0.25      0.25      1.13      0.00      0.00     98.37
11:39:37 PM     all      0.00      0.50      0.25      0.25      0.00     99.00
11:39:39 PM     all      0.00      0.13      0.38      0.00      0.00     99.50
11:39:41 PM     all      0.50      0.13      0.38      0.00      0.00     99.00
11:39:43 PM     all      0.00      0.25      0.38      0.25      0.00     99.12
11:39:45 PM     all      0.12      0.50      1.12      0.12      0.00     98.13
11:39:47 PM     all      0.13      0.25      0.25      0.00      0.00     99.37
11:39:49 PM     all      0.38      0.25      0.25      0.25      0.00     98.87
11:39:51 PM     all      0.00      0.25      0.38      0.00      0.00     99.37
11:39:53 PM     all      0.13      0.25      0.25      0.00      0.00     99.37
11:39:55 PM     all      0.25      0.37      1.12      0.25      0.00     98.00
11:39:57 PM     all      0.25      0.00      0.38      0.00      0.00     99.38
11:39:59 PM     all      0.00      0.38      0.13      0.00      0.00     99.50
11:40:01 PM     all      1.00      0.12      0.62      1.38      0.00     96.88
11:40:03 PM     all      0.25      0.25      0.25      0.13      0.00     99.12
11:40:05 PM     all      0.00      0.38      1.00      0.38      0.00     98.25
11:40:07 PM     all      0.00      0.25      0.25      0.00      0.00     99.50
11:40:09 PM     all      0.13      0.50      0.13      0.75      0.00     98.50
11:40:11 PM     all      0.13      0.25      0.25      0.38      0.00     99.00
11:40:13 PM     all      0.50      0.50      0.12      0.00      0.00     98.88
11:40:15 PM     all      0.13      0.13      1.25      0.00      0.00     98.50
11:40:17 PM     all      0.00      0.25      0.38      0.38      0.00     99.00
11:40:19 PM     all      0.00      0.13      0.38      0.00      0.00     99.50
11:40:21 PM     all      0.13      0.50      0.13      0.63      0.00     98.62
11:40:23 PM     all      0.25      0.25      0.50      0.12      0.00     98.88
11:40:25 PM     all      0.13      0.25      1.00      0.00      0.00     98.62
11:40:27 PM     all      0.00      0.25      1.00      0.25      0.00     98.50
11:40:29 PM     all      0.00      0.37      0.50      0.00      0.00     99.13
11:40:31 PM     all      0.13      0.25      0.25      0.00      0.00     99.37
11:40:33 PM     all      0.00      0.13      0.38      0.13      0.00     99.37
11:40:35 PM     all      0.12      0.25      0.62      0.00      0.00     99.00
11:40:37 PM     all      0.00      0.37      1.00      0.00      0.00     98.63
11:40:39 PM     all      0.00      0.25      0.25      0.25      0.00     99.25
11:40:41 PM     all      0.00      0.25      0.25      0.00      0.00     99.50
11:40:43 PM     all      0.12      0.25      0.37      0.00      0.00     99.25
11:40:45 PM     all      0.00      0.13      0.25      0.25      0.00     99.37
11:40:47 PM     all      0.12      0.37      1.12      0.00      0.00     98.38
11:40:49 PM     all      0.13      0.13      0.38      0.00      0.00     99.37
11:40:51 PM     all      0.00      0.25      0.25      0.13      0.00     99.37
11:40:53 PM     all      0.00      0.12      0.50      0.00      0.00     99.38
11:40:55 PM     all      0.13      0.13      0.25      0.25      0.00     99.25
11:40:57 PM     all      0.12      0.25      1.50      0.00      0.00     98.13
11:40:59 PM     all      0.00      0.25      0.38      0.00      0.00     99.37
11:41:01 PM     all      0.00      0.25      0.38      0.25      0.00     99.12
11:41:03 PM     all      0.25      0.25      0.13      0.75      0.00     98.62
11:41:05 PM     all      0.12      0.38      0.25      0.00      0.00     99.25
11:41:07 PM     all      0.00      0.13      1.13      0.00      0.00     98.75
11:41:09 PM     all      0.00      0.25      0.25      0.25      0.00     99.25
11:41:11 PM     all      0.00      0.25      0.25      0.00      0.00     99.50
11:41:13 PM     all      0.00      0.25      0.38      0.00      0.00     99.37
11:41:15 PM     all      0.00      0.25      0.25      0.25      0.00     99.25
11:41:17 PM     all      0.00      0.25      1.13      0.00      0.00     98.62
11:41:19 PM     all      0.00      0.13      0.38      0.00      0.00     99.50
11:41:21 PM     all      0.13      0.25      0.13      0.25      0.00     99.25
11:41:23 PM     all      0.00      0.25      0.25      0.00      0.00     99.50
11:41:25 PM     all      0.00      0.25      0.13      0.50      0.00     99.12
11:41:27 PM     all      0.12      0.25      1.25      0.00      0.00     98.38
11:41:29 PM     all      0.00      0.38      0.88      0.00      0.00     98.75
11:41:31 PM     all      0.13      0.25      0.25      0.50      0.00     98.87
